"race_id","date","venue","race_no","config","surface","distance","going","horse_ratings","prize","race_class","sec_time1","sec_time2","sec_time3","sec_time4","sec_time5","sec_time6","sec_time7","time1","time2","time3","time4","time5","time6","time7","place_combination1","place_combination2","place_combination3","place_combination4","place_dividend1","place_dividend2","place_dividend3","place_dividend4","win_combination1","win_dividend1","win_combination2","win_dividend2"
338,"1997-10-15","ST",1,"B+2",0,1600,"GOOD","40-10",NA,5,25.55,24.09,24.06,23.42,NA,NA,NA,25.55,49.64,73.7,97.12,NA,NA,NA,4,3,7,NA,24,13.5,20,NA,4,81.5,NA,NA
339,"1997-10-15","ST",2,"B+2",0,1800,"GOOD","G",NA,4,14.34,23.16,24.58,24.42,23.33,NA,NA,14.34,37.5,62.08,86.5,109.83,NA,NA,8,2,5,NA,16.5,39,53,NA,8,44,NA,NA
340,"1997-10-15","ST",3,"B+2",0,1200,"GOOD","40-10",NA,5,24.05,22.58,24.15,NA,NA,NA,NA,24.05,46.63,70.78,NA,NA,NA,NA,14,11,5,NA,36.5,30,44,NA,14,109,NA,NA
341,"1997-10-15","ST",4,"B+2",0,1200,"GOOD","G",NA,4,23.98,23.05,23.59,NA,NA,NA,NA,23.98,47.03,70.62,NA,NA,NA,NA,2,11,13,NA,51.5,14.5,40.5,NA,2,198,NA,NA
342,"1997-10-15","ST",5,"B+2",0,1200,"GOOD","80-60",NA,3,23.91,22.3,23.24,NA,NA,NA,NA,23.91,46.21,69.45,NA,NA,NA,NA,2,1,13,NA,12.5,44.5,26,NA,2,23.5,NA,NA
343,"1997-10-15","ST",6,"B+2",0,1600,"GOOD","G",NA,4,24.45,23.08,23.98,24.51,NA,NA,NA,24.45,47.53,71.51,96.02,NA,NA,NA,7,10,8,NA,48.5,57.5,35,NA,7,146,NA,NA
344,"1997-10-15","ST",7,"B+2",0,1400,"GOOD","G",NA,4,13.69,22.52,24.23,23.07,NA,NA,NA,13.69,36.21,60.44,83.51,NA,NA,NA,3,2,5,NA,12,25,31,NA,3,23,NA,NA
345,"1997-10-15","ST",8,"B+2",0,1400,"GOOD","110-90",NA,1,13.88,21.64,24.09,22.77,NA,NA,NA,13.88,35.52,59.61,82.38,NA,NA,NA,6,11,3,NA,27,47.5,14,NA,6,61.5,NA,NA
346,"1997-10-15","ST",9,"B+2",0,1200,"GOOD","G",NA,2,24.27,22.3,23.04,NA,NA,NA,NA,24.27,46.57,69.61,NA,NA,NA,NA,13,5,6,NA,34,22,15,NA,13,107.5,NA,NA
347,"1997-10-15","ST",10,"B+2",0,1400,"GOOD","G",NA,3,13.83,22.45,24.17,22.69,NA,NA,NA,13.83,36.28,60.45,83.14,NA,NA,NA,2,11,3,NA,14.5,67,34,NA,2,26.5,NA,NA
348,"1997-10-15","ST",11,"B+2",0,1600,"GOOD","G",NA,3,24.7,23.72,24.2,23.5,NA,NA,NA,24.7,48.42,72.62,96.12,NA,NA,NA,4,13,10,NA,16.5,15.5,23.5,NA,4,43.5,NA,NA
349,"1997-10-19","ST",1,"C",0,1400,"GOOD","60-40",625000,4,13.83,22.05,23.88,23.42,NA,NA,NA,13.83,35.88,59.76,83.18,NA,NA,NA,4,6,8,NA,42.5,19,11.5,NA,4,144,NA,NA
350,"1997-10-19","ST",2,"C",0,1200,"GOOD","60-40",625000,4,23.78,22.5,23.63,NA,NA,NA,NA,23.78,46.28,69.91,NA,NA,NA,NA,2,4,8,NA,12.5,17.5,32,NA,2,23.5,NA,NA
351,"1997-10-19","ST",3,"C",0,1400,"GOOD","60-40",625000,4,13.56,22.8,23.49,23.49,NA,NA,NA,13.56,36.36,59.85,83.34,NA,NA,NA,11,5,3,NA,27.5,15,40.5,NA,11,100.5,NA,NA
352,"1997-10-19","ST",4,"C",0,1400,"GOOD","40-10",485000,5,13.95,21.78,23.91,24.03,NA,NA,NA,13.95,35.73,59.64,83.67,NA,NA,NA,4,13,7,NA,13,38.5,26,NA,4,27,NA,NA
353,"1997-10-19","ST",5,"A",1,1650,"GOOD","110-85",1750000,1,28.09,23.34,23.99,23.57,NA,NA,NA,28.09,51.43,75.42,98.99,NA,NA,NA,8,6,4,NA,32.5,29.5,33,NA,8,89.5,NA,NA
354,"1997-10-19","ST",6,"C",0,1000,"GOOD","85-60",850000,3,13.31,20.44,23.49,NA,NA,NA,NA,13.31,33.75,57.24,NA,NA,NA,NA,3,5,1,NA,10.1,24,26,NA,3,18,NA,NA
355,"1997-10-19","ST",7,"C",0,1600,"GOOD","90-70",1150000,2,25.28,23.88,24.08,22.75,NA,NA,NA,25.28,49.16,73.24,95.99,NA,NA,NA,9,7,4,NA,22,14.5,14,NA,9,82.5,NA,NA
356,"1997-10-19","ST",8,"C",0,1000,"GOOD","G",4500000,11,13.75,21.44,21.72,NA,NA,NA,NA,13.75,35.19,56.91,NA,NA,NA,NA,2,7,3,NA,27.5,83,13.5,NA,2,153.5,NA,NA
357,"1997-10-19","ST",9,"A",1,1650,"GOOD","85-60",850000,3,28.17,25.28,24.56,22.58,NA,NA,NA,28.17,53.45,78.01,100.59,NA,NA,NA,9,7,2,NA,11.5,33,19.5,NA,9,28.5,NA,NA
358,"1997-10-19","ST",10,"C",0,1400,"GOOD","80-60",850000,3,13.61,21.58,23.53,23.99,NA,NA,NA,13.61,35.19,58.72,82.71,NA,NA,NA,3,4,13,NA,37,87,65,NA,3,139,NA,NA
359,"1997-10-22","HV",1,"A",0,1650,"GOOD","40-0",485000,5,27.97,25.36,25.55,23.97,NA,NA,NA,27.97,53.33,78.88,102.85,NA,NA,NA,7,4,11,NA,35.5,30.5,35.5,NA,7,84.5,NA,NA
360,"1997-10-22","HV",2,"A",0,1800,"GOOD","60-40",625000,4,13.69,23.56,25.88,24.88,23.85,NA,NA,13.69,37.25,63.13,88.01,111.86,NA,NA,2,4,6,NA,26.5,18,27.5,NA,2,90,NA,NA
361,"1997-10-22","HV",3,"A",0,1000,"GOOD","100-80",1150000,2,12.88,21.47,23.06,NA,NA,NA,NA,12.88,34.35,57.41,NA,NA,NA,NA,5,2,1,NA,63.5,12,16.5,NA,5,312,NA,NA
362,"1997-10-22","HV",4,"A",0,1650,"GOOD","60-40",625000,4,28.52,25.09,25.64,23.72,NA,NA,NA,28.52,53.61,79.25,102.97,NA,NA,NA,8,10,3,NA,13.5,16.5,37.5,NA,8,25,NA,NA
363,"1997-10-22","HV",5,"A",0,1200,"GOOD","60-40",625000,4,24.36,23.56,23.55,NA,NA,NA,NA,24.36,47.92,71.47,NA,NA,NA,NA,1,8,3,NA,17,77.5,28,NA,1,47,NA,NA
364,"1997-10-22","HV",6,"A",0,1650,"GOOD","80-60",850000,3,27.81,26.42,24.91,22.88,NA,NA,NA,27.81,54.23,79.14,102.02,NA,NA,NA,12,5,10,NA,16.5,20.5,55.5,NA,12,42,NA,NA
365,"1997-10-22","HV",7,"A",0,1800,"GOOD","80-60",850000,3,13.84,23.02,24.72,24.41,24.08,NA,NA,13.84,36.86,61.58,85.99,110.07,NA,NA,7,5,12,NA,29,29,33.5,NA,7,94,NA,NA
366,"1997-10-22","HV",8,"A",0,1200,"GOOD","80-60",850000,3,23.98,23.24,23.5,NA,NA,NA,NA,23.98,47.22,70.72,NA,NA,NA,NA,5,9,2,NA,23.5,65,25.5,NA,5,70,NA,NA
367,"1997-10-26","ST",1,"A",1,1200,"GOOD","40-0",485000,5,23.89,22.89,23.31,NA,NA,NA,NA,23.89,46.78,70.09,NA,NA,NA,NA,8,5,3,NA,127.5,26.5,11.5,NA,8,523.5,NA,NA
368,"1997-10-26","ST",2,"C+3",0,1600,"GOOD","40-0",485000,5,24.95,23.41,24.09,23.96,NA,NA,NA,24.95,48.36,72.45,96.41,NA,NA,NA,9,13,7,NA,14,102,61,NA,9,31.5,NA,NA
369,"1997-10-26","ST",3,"C+3",0,1000,"GOOD","65-40",625000,4,13.89,21.12,22.59,NA,NA,NA,NA,13.89,35.01,57.6,NA,NA,NA,NA,2,11,14,NA,16.5,172,86,NA,2,61.5,NA,NA
370,"1997-10-26","ST",4,"A",1,1200,"GOOD","105-80",1400000,1,23.52,22.41,22.93,NA,NA,NA,NA,23.52,45.93,68.86,NA,NA,NA,NA,1,9,5,NA,10.5,22,27,NA,1,14.5,NA,NA
371,"1997-10-26","ST",5,"C+3",0,1400,"GOOD","60-40",625000,4,13.44,21.64,23.36,24.06,NA,NA,NA,13.44,35.08,58.44,82.5,NA,NA,NA,10,7,13,NA,34.5,35.5,34,NA,10,129,NA,NA
372,"1997-10-26","ST",6,"C+3",0,1600,"GOOD","60-40",625000,4,24.64,22.94,24.42,24.01,NA,NA,NA,24.64,47.58,72,96.01,NA,NA,NA,10,6,12,NA,17,32.5,29,NA,10,38,NA,NA
373,"1997-10-26","ST",7,"A",1,1200,"GOOD","80-60",850000,3,23.39,22.47,23.33,NA,NA,NA,NA,23.39,45.86,69.19,NA,NA,NA,NA,2,9,7,NA,17,35.5,81,NA,2,34.5,NA,NA
374,"1997-10-26","ST",8,"C+3",0,1800,"GOOD","G",2300000,13,13.81,22.05,24.05,24.02,23.27,NA,NA,13.81,35.86,59.91,83.93,107.2,NA,NA,7,8,2,NA,19,16,19,NA,7,52,NA,NA
375,"1997-10-26","ST",9,"C+3",0,1600,"GOOD","80-60",850000,3,24.8,22.7,24.23,23.79,NA,NA,NA,24.8,47.5,71.73,95.52,NA,NA,NA,4,1,5,NA,57.5,28.5,17,NA,4,256.5,NA,NA
376,"1997-10-26","ST",10,"C+3",0,1400,"GOOD","95-75",1150000,2,13.66,22.55,23.17,22.97,NA,NA,NA,13.66,36.21,59.38,82.35,NA,NA,NA,9,2,10,NA,13,34.5,45.5,NA,9,21.5,NA,NA
377,"1997-10-26","ST",11,"C+3",0,1400,"GOOD","80-60",850000,3,13.75,22.19,23.47,22.84,NA,NA,NA,13.75,35.94,59.41,82.25,NA,NA,NA,2,8,3,NA,12.5,47.5,14,NA,2,20,NA,NA
378,"1997-10-29","HV",1,"C+3",0,1000,"GOOD","40-0",485000,5,13.28,21.67,23.1,NA,NA,NA,NA,13.28,34.95,58.05,NA,NA,NA,NA,6,11,9,NA,16.5,32,64,NA,6,44,NA,NA
379,"1997-10-29","HV",2,"C+3",0,2200,"GOOD","40-0",485000,5,14.16,23.41,25.12,26.03,25.61,24.92,NA,14.16,37.57,62.69,88.72,114.33,139.25,NA,9,7,1,NA,20,28.5,31,NA,9,53,NA,NA
380,"1997-10-29","HV",3,"C+3",0,1200,"GOOD","60-40",625000,4,24.53,23.52,23.23,NA,NA,NA,NA,24.53,48.05,71.28,NA,NA,NA,NA,6,2,11,NA,20,30,16,NA,6,47.5,NA,NA
381,"1997-10-29","HV",4,"C+3",0,1200,"GOOD","60-40",625000,4,24.28,23.2,23.6,NA,NA,NA,NA,24.28,47.48,71.08,NA,NA,NA,NA,1,4,11,NA,13,20.5,19.5,NA,1,30.5,NA,NA
382,"1997-10-29","HV",5,"C+3",0,1650,"GOOD","60-40",625000,4,27.73,23.88,25.83,24.18,NA,NA,NA,27.73,51.61,77.44,101.62,NA,NA,NA,1,2,12,NA,12.5,32,57,NA,1,26,NA,NA
383,"1997-10-29","HV",6,"C+3",0,1650,"GOOD","80-60",850000,3,27.88,23.92,25.29,24.15,NA,NA,NA,27.88,51.8,77.09,101.24,NA,NA,NA,2,4,7,NA,27,26,16,NA,2,78.5,NA,NA
384,"1997-10-29","HV",7,"C+3",0,1200,"GOOD","80-60",850000,3,23.66,22.83,23.89,NA,NA,NA,NA,23.66,46.49,70.38,NA,NA,NA,NA,7,2,10,NA,18.5,15,38,NA,7,42.5,NA,NA
385,"1997-10-29","HV",8,"C+3",0,1800,"GOOD","100-80",1150000,2,13.8,22.72,25.88,24.31,23.92,NA,NA,13.8,36.52,62.4,86.71,110.63,NA,NA,2,8,6,NA,14,68,52.5,NA,2,27.5,NA,NA
386,"1997-11-02","ST",1,"A",0,1000,"GOOD","G",750000,6,13.67,21.28,22.59,NA,NA,NA,NA,13.67,34.95,57.54,NA,NA,NA,NA,1,2,6,NA,17.5,11,18.5,NA,1,57,NA,NA
387,"1997-11-02","ST",2,"A",1,1200,"GOOD","60-40",625000,4,23.91,22.39,24.12,NA,NA,NA,NA,23.91,46.3,70.42,NA,NA,NA,NA,10,2,12,NA,12,30,29,NA,10,28,NA,NA
388,"1997-11-02","ST",3,"A",0,1200,"GOOD","80-60",850000,3,24.66,22.88,22.37,NA,NA,NA,NA,24.66,47.54,69.91,NA,NA,NA,NA,1,14,13,NA,11,54.5,20,NA,1,14,NA,NA
389,"1997-11-02","ST",4,"A",0,1600,"GOOD","100-80",1150000,2,25.58,24.19,24.11,22.66,NA,NA,NA,25.58,49.77,73.88,96.54,NA,NA,NA,1,3,4,NA,29,21,37,NA,1,108,NA,NA
390,"1997-11-02","ST",5,"A",0,2000,"GOOD","60-40",625000,4,26.34,24.67,25.5,24.86,24.06,NA,NA,26.34,51.01,76.51,101.37,125.43,NA,NA,13,6,3,NA,22.5,24,42.5,NA,13,67,NA,NA
391,"1997-11-02","ST",6,"A",1,1650,"GOOD","60-40",625000,4,28.11,23.16,24.69,24.25,NA,NA,NA,28.11,51.27,75.96,100.21,NA,NA,NA,14,8,13,NA,46.5,22,61.5,NA,14,110.5,NA,NA
392,"1997-11-02","ST",7,"A",0,1400,"GOOD","65-40",625000,4,13.59,21.92,24.52,23.44,NA,NA,NA,13.59,35.51,60.03,83.47,NA,NA,NA,2,12,5,NA,20.5,40,20,NA,2,54,NA,NA
393,"1997-11-02","ST",8,"A",0,1400,"GOOD","110-90",1750000,1,13.44,23.44,23.83,22.72,NA,NA,NA,13.44,36.88,60.71,83.43,NA,NA,NA,3,12,9,NA,45,15.5,33,NA,3,223.5,NA,NA
394,"1997-11-02","ST",9,"A",0,1800,"GOOD","G",3e+06,12,14.22,23.56,23.95,23.16,24.04,NA,NA,14.22,37.78,61.73,84.89,108.93,NA,NA,3,1,9,NA,33.5,20.5,50.5,NA,3,121.5,NA,NA
395,"1997-11-02","ST",10,"A",0,1800,"GOOD","80-60",850000,3,14.11,22.7,23.88,24.16,24.24,NA,NA,14.11,36.81,60.69,84.85,109.09,NA,NA,4,10,6,NA,15.5,13,18.5,NA,4,40,NA,NA
396,"1997-11-02","ST",11,"A",0,1200,"GOOD","95-75",1150000,2,24.11,22.05,23.93,NA,NA,NA,NA,24.11,46.16,70.09,NA,NA,NA,NA,5,8,13,NA,23.5,44,13,NA,5,82,NA,NA
397,"1997-11-05","HV",1,"B",0,1650,"GOOD","60-40",625000,4,27.77,24.88,25.19,23.19,NA,NA,NA,27.77,52.65,77.84,101.03,NA,NA,NA,7,8,9,NA,24.5,19.5,26,NA,7,64.5,NA,NA
398,"1997-11-05","HV",2,"B",0,1650,"GOOD","40-10",485000,5,27.91,24.67,25.41,24.44,NA,NA,NA,27.91,52.58,77.99,102.43,NA,NA,NA,7,2,9,NA,16,32.5,26.5,NA,7,38.5,NA,NA
399,"1997-11-05","HV",3,"B",0,1000,"GOOD","60-40",625000,4,13.19,21.3,22.85,NA,NA,NA,NA,13.19,34.49,57.34,NA,NA,NA,NA,9,4,12,NA,51,19.5,31.5,NA,9,179,NA,NA
400,"1997-11-05","HV",4,"B",0,1200,"GOOD","60-40",625000,4,24.09,22.41,23.71,NA,NA,NA,NA,24.09,46.5,70.21,NA,NA,NA,NA,6,8,9,NA,15,16.5,25,NA,6,37.5,NA,NA
401,"1997-11-05","HV",5,"B",0,1650,"GOOD","60-40",625000,4,28.03,24.52,24.55,24.07,NA,NA,NA,28.03,52.55,77.1,101.17,NA,NA,NA,8,7,12,NA,27,19.5,16.5,NA,8,75,NA,NA
402,"1997-11-05","HV",6,"B",0,1000,"GOOD","80-60",850000,3,12.97,22.25,22.82,NA,NA,NA,NA,12.97,35.22,58.04,NA,NA,NA,NA,1,4,5,NA,13,16.5,94.5,NA,1,22.5,NA,NA
403,"1997-11-05","HV",7,"B",0,1200,"GOOD","85-60",850000,3,24.64,22.78,23.07,NA,NA,NA,NA,24.64,47.42,70.49,NA,NA,NA,NA,1,9,5,NA,23,28,14.5,NA,1,65,NA,NA
404,"1997-11-05","HV",8,"B",0,1650,"GOOD","80-60",850000,3,27.98,23.64,24.73,24.18,NA,NA,NA,27.98,51.62,76.35,100.53,NA,NA,NA,11,1,9,NA,16.5,29,13,NA,11,44.5,NA,NA
405,"1997-11-09","ST",1,"A+3",0,1600,"GOOD","60-40",625000,4,25.5,24.19,24.25,22.77,NA,NA,NA,25.5,49.69,73.94,96.71,NA,NA,NA,6,4,11,NA,13.5,328.5,21,NA,6,35,NA,NA
406,"1997-11-09","ST",2,"A+3",0,1200,"GOOD","60-40",625000,4,24.33,23.38,22.74,NA,NA,NA,NA,24.33,47.71,70.45,NA,NA,NA,NA,8,4,3,NA,25.5,19.5,12,NA,8,75,NA,NA
407,"1997-11-09","ST",3,"A+3",0,1800,"GOOD","100-80",1150000,2,14.48,23.97,25.97,24.61,21.89,NA,NA,14.48,38.45,64.42,89.03,110.92,NA,NA,1,3,7,NA,24.5,11,12,NA,1,103,NA,NA
408,"1997-11-09","ST",4,"A+3",0,1400,"GOOD","40-0",485000,5,13.78,22.44,24.48,23.2,NA,NA,NA,13.78,36.22,60.7,83.9,NA,NA,NA,10,14,4,NA,70.5,72,55.5,NA,10,236.5,NA,NA
409,"1997-11-09","ST",5,"A+3",0,1400,"GOOD","60-40",625000,4,13.86,22.34,23.83,23.33,NA,NA,NA,13.86,36.2,60.03,83.36,NA,NA,NA,2,1,5,NA,11.5,17,31.5,NA,2,17,NA,NA
410,"1997-11-09","ST",6,"A+3",0,1200,"GOOD","80-60",850000,3,24.33,22.33,23.02,NA,NA,NA,NA,24.33,46.66,69.68,NA,NA,NA,NA,1,6,13,NA,12,17,19.5,NA,1,22.5,NA,NA
411,"1997-11-09","ST",7,"A+3",0,2000,"GOOD","G",8e+06,11,26.38,24.88,26.58,24.66,22.11,NA,NA,26.38,51.26,77.84,102.5,124.61,NA,NA,1,2,6,NA,10.1,15.5,19,NA,1,13,NA,NA
412,"1997-11-09","ST",8,"A+3",0,1200,"GOOD","G",4500000,11,24.42,22.91,22.16,NA,NA,NA,NA,24.42,47.33,69.49,NA,NA,NA,NA,10,2,1,NA,56,14.5,11.5,NA,10,512.5,NA,NA
413,"1997-11-09","ST",9,"A+3",0,1600,"GOOD","80-60",850000,3,24.73,23.02,23.83,23.59,NA,NA,NA,24.73,47.75,71.58,95.17,NA,NA,NA,10,3,4,NA,16.5,18,58.5,NA,10,39,NA,NA
414,"1997-11-09","ST",10,"A+3",0,1400,"GOOD","80-60",850000,3,14.05,23.72,23.61,22.42,NA,NA,NA,14.05,37.77,61.38,83.8,NA,NA,NA,2,11,5,NA,18,33.5,60.5,NA,2,51.5,NA,NA
415,"1997-11-12","HV",1,"C",0,1200,"GOOD","60-40",625000,4,24.39,22.42,23.62,NA,NA,NA,NA,24.39,46.81,70.43,NA,NA,NA,NA,4,2,3,NA,19,20,44,NA,4,69,NA,NA
416,"1997-11-12","HV",2,"C",0,1800,"GOOD","40-10",485000,5,13.74,22.88,24.28,25.44,24.56,NA,NA,13.74,36.62,60.9,86.34,110.9,NA,NA,1,4,10,NA,18.5,21,20,NA,1,53.5,NA,NA
417,"1997-11-12","HV",3,"C",0,1650,"GOOD","60-40",625000,4,27.72,23.77,25.14,24.55,NA,NA,NA,27.72,51.49,76.63,101.18,NA,NA,NA,9,5,1,NA,38,18.5,36,NA,9,125.5,NA,NA
418,"1997-11-12","HV",4,"C",0,1200,"GOOD","80-60",850000,3,24.08,22.86,23.32,NA,NA,NA,NA,24.08,46.94,70.26,NA,NA,NA,NA,3,10,7,NA,19,28,21,NA,3,47.5,NA,NA
419,"1997-11-12","HV",5,"C",0,1650,"GOOD","85-60",850000,3,27.87,24.28,25.6,23.4,NA,NA,NA,27.87,52.15,77.75,101.15,NA,NA,NA,12,6,4,NA,46,35.5,23,NA,12,170.5,NA,NA
420,"1997-11-12","HV",6,"C",0,1650,"GOOD","105-80",1400000,1,27.53,24.09,25.07,23.67,NA,NA,NA,27.53,51.62,76.69,100.36,NA,NA,NA,4,10,2,NA,19.5,22,13,NA,4,58.5,NA,NA
421,"1997-11-12","HV",7,"C",0,1800,"GOOD","80-60",850000,3,13.58,22.8,24.08,24.76,25.08,NA,NA,13.58,36.38,60.46,85.22,110.3,NA,NA,6,3,1,NA,17,21,17.5,NA,6,36.5,NA,NA
422,"1997-11-12","HV",8,"C",0,1200,"GOOD","105-80",1400000,1,23.44,23.24,23.2,NA,NA,NA,NA,23.44,46.68,69.88,NA,NA,NA,NA,8,9,12,NA,13,88,29.5,NA,8,25.5,NA,NA
423,"1997-11-16","ST",1,"C",0,1600,"GOOD","G",1600000,0,25.19,25.78,24.92,22.25,NA,NA,NA,25.19,50.97,75.89,98.14,NA,NA,NA,1,3,NA,NA,18,15,NA,NA,1,38.5,NA,NA
424,"1997-11-16","ST",2,"C",0,1000,"GOOD","60-40",625000,4,13.5,21.08,23.01,NA,NA,NA,NA,13.5,34.58,57.59,NA,NA,NA,NA,6,2,7,NA,13.5,26.5,121,NA,6,35,NA,NA
425,"1997-11-16","ST",3,"C",0,1600,"GOOD TO YIELDING","40-10",485000,5,24.44,23.59,24.27,24.47,NA,NA,NA,24.44,48.03,72.3,96.77,NA,NA,NA,3,13,5,NA,49.5,82.5,21.5,NA,3,185.5,NA,NA
426,"1997-11-16","ST",4,"C",0,1400,"GOOD TO YIELDING","60-40",625000,4,13.62,21.22,24.67,24.1,NA,NA,NA,13.62,34.84,59.51,83.61,NA,NA,NA,1,9,11,NA,12,50.5,58,NA,1,37.5,NA,NA
427,"1997-11-16","ST",5,"C",0,1800,"GOOD TO YIELDING","60-40",625000,4,14.06,22.67,24.33,24.75,24.21,NA,NA,14.06,36.73,61.06,85.81,110.02,NA,NA,10,12,2,NA,14.5,44.5,60.5,NA,10,35,NA,NA
428,"1997-11-16","ST",6,"C",0,1400,"GOOD TO YIELDING","60-40",625000,4,13.7,22.17,23.77,23.67,NA,NA,NA,13.7,35.87,59.64,83.31,NA,NA,NA,9,1,4,NA,18.5,22,23.5,NA,9,45.5,NA,NA
429,"1997-11-16","ST",7,"C",0,1000,"GOOD TO YIELDING","80-60",850000,3,13.24,21.28,23,NA,NA,NA,NA,13.24,34.52,57.52,NA,NA,NA,NA,13,5,9,NA,12.5,55,36.5,NA,13,28,NA,NA
430,"1997-11-16","ST",8,"C",0,1200,"GOOD TO YIELDING","80-60",850000,3,24.81,23.16,22.62,NA,NA,NA,NA,24.81,47.97,70.59,NA,NA,NA,NA,12,6,7,NA,46,45,20,NA,12,221.5,NA,NA
431,"1997-11-16","ST",9,"C",0,1400,"GOOD TO YIELDING","G",2300000,13,13.45,21.42,23.67,23.6,NA,NA,NA,13.45,34.87,58.54,82.14,NA,NA,NA,1,2,4,NA,28,33,47,NA,1,95.5,NA,NA
432,"1997-11-16","ST",10,"C",0,1400,"GOOD TO YIELDING","80-60",850000,3,13.55,22.09,23.83,23.68,NA,NA,NA,13.55,35.64,59.47,83.15,NA,NA,NA,4,13,3,NA,14,10.5,16,NA,4,29,NA,NA
433,"1997-11-16","ST",11,"C",0,1400,"GOOD TO YIELDING","100-80",1150000,2,13.74,22.09,23.38,23.19,NA,NA,NA,13.74,35.83,59.21,82.4,NA,NA,NA,6,9,1,NA,10.1,107.5,20,NA,6,14,NA,NA
434,"1997-11-19","ST",1,"A",1,1200,"GOOD","40-0",485000,5,23.2,22.33,24.92,NA,NA,NA,NA,23.2,45.53,70.45,NA,NA,NA,NA,7,2,8,NA,25.5,17,43,NA,7,81,NA,NA
435,"1997-11-19","ST",2,"A",1,1200,"GOOD","85-60",850000,3,23.05,22.28,23.99,NA,NA,NA,NA,23.05,45.33,69.32,NA,NA,NA,NA,7,1,6,NA,19.5,13.5,23.5,NA,7,81,NA,NA
436,"1997-11-19","ST",3,"A",1,1200,"GOOD","60-40",625000,4,23.67,22.33,23.87,NA,NA,NA,NA,23.67,46,69.87,NA,NA,NA,NA,4,7,5,NA,28.5,14.5,41,NA,4,108,NA,NA
437,"1997-11-19","ST",4,"A",1,1650,"GOOD","40-0",485000,5,28.25,23.31,24.33,24.63,NA,NA,NA,28.25,51.56,75.89,100.52,NA,NA,NA,13,12,5,NA,53.5,57,91.5,NA,13,196.5,NA,NA
438,"1997-11-19","ST",5,"A",1,1200,"GOOD","80-60",850000,3,23.45,22.23,23.87,NA,NA,NA,NA,23.45,45.68,69.55,NA,NA,NA,NA,5,7,8,NA,30.5,33,45,NA,5,83,NA,NA
439,"1997-11-19","ST",6,"A",1,1650,"GOOD","60-40",625000,4,27.39,23.52,24.61,24,NA,NA,NA,27.39,50.91,75.52,99.52,NA,NA,NA,5,8,3,NA,21.5,35,13.5,NA,5,69.5,NA,NA
440,"1997-11-19","ST",7,"A",1,1650,"GOOD","100-80",1150000,2,27.91,23.19,23.56,24.11,NA,NA,NA,27.91,51.1,74.66,98.77,NA,NA,NA,7,3,2,NA,36.5,47.5,79,NA,7,119.5,NA,NA
441,"1997-11-19","ST",8,"A",1,1650,"GOOD","80-60",850000,3,27.25,22.77,24.39,24.68,NA,NA,NA,27.25,50.02,74.41,99.09,NA,NA,NA,6,1,10,NA,114,45,22.5,NA,6,567,NA,NA
442,"1997-11-22","ST",1,"C+3",0,1000,"GOOD TO YIELDING","G",750000,6,14.11,21.53,22.42,NA,NA,NA,NA,14.11,35.64,58.06,NA,NA,NA,NA,7,8,1,NA,14.5,17,11,NA,7,60.5,NA,NA
443,"1997-11-22","ST",2,"C+3",0,1000,"GOOD TO YIELDING","60-40",625000,4,13.84,21.33,22.88,NA,NA,NA,NA,13.84,35.17,58.05,NA,NA,NA,NA,1,8,12,NA,15,56,75.5,NA,1,44.5,NA,NA
444,"1997-11-22","ST",3,"C+3",0,1200,"GOOD TO YIELDING","60-40",625000,4,24.11,22.77,23.55,NA,NA,NA,NA,24.11,46.88,70.43,NA,NA,NA,NA,5,3,12,NA,20,12,52.5,NA,5,82.5,NA,NA
445,"1997-11-22","ST",4,"C+3",0,1400,"GOOD TO YIELDING","40-0",485000,5,13.67,21.5,24,24.36,NA,NA,NA,13.67,35.17,59.17,83.53,NA,NA,NA,9,4,3,NA,34.5,25.5,22.5,NA,9,119,NA,NA
446,"1997-11-22","ST",5,"C+3",0,1400,"GOOD TO YIELDING","60-40",625000,4,13.84,21.89,23.56,24.06,NA,NA,NA,13.84,35.73,59.29,83.35,NA,NA,NA,9,4,13,NA,36,28.5,15,NA,9,127.5,NA,NA
447,"1997-11-22","ST",6,"C+3",0,1600,"GOOD TO YIELDING","60-40",625000,4,25.08,23.77,26.03,23.03,NA,NA,NA,25.08,48.85,74.88,97.91,NA,NA,NA,8,5,2,NA,24.5,15,25.5,NA,8,86.5,NA,NA
448,"1997-11-22","ST",7,"C+3",0,1800,"GOOD TO YIELDING","80-60",850000,3,14.53,23.38,24.19,24.06,23.18,NA,NA,14.53,37.91,62.1,86.16,109.34,NA,NA,8,11,2,NA,12,31.5,117.5,NA,8,22.5,NA,NA
449,"1997-11-22","ST",8,"C+3",0,1000,"GOOD TO YIELDING","100-80",1150000,2,13.69,21.06,22.23,NA,NA,NA,NA,13.69,34.75,56.98,NA,NA,NA,NA,4,10,12,NA,16.5,18,61,NA,4,43,NA,NA
450,"1997-11-22","ST",9,"C+3",0,1400,"GOOD TO YIELDING","80-60",850000,3,13.8,22.08,24.92,23.25,NA,NA,NA,13.8,35.88,60.8,84.05,NA,NA,NA,13,6,10,NA,98.5,14.5,36.5,NA,13,474.5,NA,NA
